,open,high,low,close,data_magnitude,data_magnitude_exp_1,data_magnitude_exp_inv_1,data_magnitude_pow_1,data_magnitude_exp_2,data_magnitude_exp_inv_2,data_magnitude_pow_2,data_magnitude_exp_3,data_magnitude_exp_inv_3,data_magnitude_pow_3,data_magnitude_exp_4,data_magnitude_exp_inv_4,data_magnitude_pow_4,data_magnitude_exp_5,data_magnitude_exp_inv_5,data_magnitude_pow_5,data_magnitude_exp_6,data_magnitude_exp_inv_6,data_magnitude_pow_6,data_magnitude_exp_7,data_magnitude_exp_inv_7,data_magnitude_pow_7,data_magnitude_exp_8,data_magnitude_exp_inv_8,data_magnitude_pow_8,data_magnitude_exp_9,data_magnitude_exp_inv_9,data_magnitude_pow_9,data_magnitude_exp_10,data_magnitude_exp_inv_10,data_magnitude_pow_10,data_magnitude_exp_11,data_magnitude_exp_inv_11,data_magnitude_pow_11,data_magnitude_exp_12,data_magnitude_exp_inv_12,data_magnitude_pow_12,data_magnitude_exp_13,data_magnitude_exp_inv_13,data_magnitude_pow_13,data_magnitude_exp_14,data_magnitude_exp_inv_14,data_magnitude_pow_14,data_magnitude_exp_15,data_magnitude_exp_inv_15,data_magnitude_pow_15,data_magnitude_exp_16,data_magnitude_exp_inv_16,data_magnitude_pow_16,data_magnitude_exp_17,data_magnitude_exp_inv_17,data_magnitude_pow_17,data_magnitude_exp_18,data_magnitude_exp_inv_18,data_magnitude_pow_18,data_magnitude_exp_19,data_magnitude_exp_inv_19,data_magnitude_pow_19
data_magnitude_pow_16,0.49643407005110796,0.49681522589947597,0.49665636157883375,0.4966010372840723,0.49672121031322597,0.8624417934000305,-0.035329160589586774,0.49672121031322597,0.6485169889596148,-0.020409395932545808,0.571074629928809,0.5089959924842319,-0.016596054421802134,0.6407905383368915,0.4242338237714074,-0.014714100123245455,0.7043228121170032,0.3730272065436252,-0.01345123584365221,0.7607054430096802,0.3398008538941045,-0.01247737565736045,0.8097507955802361,0.31643129926366204,-0.011680619933018836,0.8518140808829284,0.2989203669534285,-0.011009842434976052,0.8874653000378576,0.0,-0.010435241903593817,0.9172773347246979,0.0,-0.00993658137062168,0.9417511580055739,0.0,-0.009498972144798492,0.9613226074951331,0.0,-0.009111028809175149,0.9763964049377554,0.0,-0.008763885266161307,0.987376390411398,0.0,-0.00845057656868945,0.9946807682100743,0.0,-0.008165605075328842,0.9987425379944783,0.0,-0.007904616154207466,1.0,0.0,-0.007664148072034787,0.9988829487642974,,-0.007441436522958412,0.9957989801477776,,-0.007234261271167162,0.9911225769018869
data_magnitude_exp_17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0
data_magnitude_exp_inv_17,-0.06515243009896438,-0.06509241245606635,-0.06519996308995919,-0.06513888238233263,-0.06515888537259255,-0.0031884802817265683,0.49121699360849863,-0.06515888537259255,-0.001696272544664675,0.6387707123057405,-0.045102475008848925,-0.0012021890382958103,0.726458061636954,-0.03297096555852147,-0.0009446593827988426,0.7906775494792311,-0.025631020791620503,-0.0008015050597098509,0.8398332253197425,-0.02103623559911822,-0.0007145240934977949,0.8779881438287809,-0.01799175275513784,-0.0006564436964143016,0.9078172031106649,-0.015836796794648802,-0.0006145624583687634,0.9312363337452749,-0.014211967220728833,-0.0005826663813296984,0.9496469645205755,-0.012919635846590867,-0.0,0.9640810955017549,-0.011847890609139908,-0.0,0.9753047334392343,-0.01093088200138129,-0.0,0.9838942637963146,-0.010128313183728426,-0.0,0.9902919160085105,-0.009414622271264125,-0.0,0.9948450235790728,-0.008773050393778485,-0.0,0.9978332096302287,-0.00819223179048658,-0.0,0.9994869266760407,-0.007664148072034787,-0.0,1.0,-0.007182865509777752,-0.0,0.9995381120242353,-0.006743747751772814,-0.0,0.998244589271741,-0.006342968620323626
data_magnitude_pow_17,0.4713559477458946,0.47172137243453954,0.47155764887064966,0.471510716173697,0.4716263869422764,0.8834939399009496,-0.03311064468207247,0.4716263869422764,0.6730727703826096,-0.0191277551214027,0.5443307340043437,0.5310737143215642,-0.015553878391835833,0.6132689065460702,0.44404796846578604,-0.013790104439621252,0.676846861042316,0.3912028044153069,-0.012606543758946154,0.7339990784327153,0.3567752828188394,-0.011693838694878087,0.784407007363394,0.3324857655089865,-0.010947116532677638,0.8282908209003863,0.0,-0.010318461590846172,0.8660992662091647,0.0,-0.009779944027840902,0.8983034850904558,0.0,-0.009312597688459464,0.9253208276187695,0.0,-0.0089024688408264,0.9475181627478197,0.0,-0.008538887033623009,0.9652429397537466,0.0,-0.008213542930167825,0.9788515897066467,0.0,-0.007919908958488067,0.9887237923528343,0.0,-0.007652832710422537,0.9952623141295529,0.0,-0.00740823301023877,0.9988829487642974,0.0,-0.007182865509777752,1.0,,-0.006974139492236853,0.9990117045697355,,-0.006779974145098004,0.9962883185563942
data_magnitude_exp_18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,
data_magnitude_exp_inv_18,-0.06327695866226916,-0.06322296727102045,-0.06332397099118664,-0.06326407751045145,-0.06328461063110806,-0.003095826619986905,0.47839764914927213,-0.06328461063110806,-0.0016469807665487907,0.623790060654288,-0.04379889164541493,-0.0011672547728586737,0.7111773582179611,-0.03201526252170391,-0.000917208640382131,0.7757991785182646,-0.024886976650601873,-0.0007782142214030817,0.8257456068528131,-0.020425177587362862,-0.0006937608245372516,0.8649205742031701,-0.017468999670182273,-0.000637368178667425,0.8959008095520473,-0.015376616006511594,-0.0005967039624380517,0.9205387311041549,-0.013798988490855977,-0.0005657347496326623,0.9401942358182263,-0.012544207069262169,-0.0,0.9558721191326793,-0.011503604544934253,-0.0,0.9683205698616634,-0.010613242917089418,-0.0,0.978104325523342,-0.009833995782096885,-0.0,0.9856580575753662,-0.009141043910294333,-0.0,0.9913242943213842,-0.008518115387940344,-0.0,0.9953797457413744,-0.007954174720946198,-0.0,0.9980532833792273,-0.007441436522958412,-0.0,0.9995381120242353,-0.006974139492236853,-0.0,1.0,-0.006547782003881777,-0.0,0.9995828861848379,-0.006158649064594999
data_magnitude_pow_18,0.44788640694467824,0.4482360876966444,0.4480671653624944,0.4480298295089958,0.44814055830505506,0.9019278145168742,-0.03108647236840747,0.44814055830505506,0.6957724480601306,-0.017958397780631578,0.5191157623877658,0.5518556820132179,-0.014603006605066486,0.5871082899246658,0.4628786305454316,-0.0129470593180056,0.6504969987315365,0.40856877500873184,-0.011835854510366044,0.708138843675557,0.3730444590972932,-0.010978946815422906,0.7596041459843552,0.3479034852006137,-0.01027787481324407,0.8049937147867497,0.0,-0.009687652102545708,0.8446464211771085,0.0,-0.009182056306458224,0.8789395460916395,0.0,-0.008743280747901922,0.9082121706614066,0.0,-0.0083582247433256,0.932765784277761,0.0,-0.008016870169455775,0.9528928730303386,0.0,-0.007711415673125535,0.9689037749299332,0.0,-0.007435732739360729,0.9811401486287562,0.0,-0.007184983947647334,0.9899743582483946,0.0,-0.006955337621108913,0.9957989801477776,0.0,-0.006743747751772814,0.9990117045697355,,-0.006547782003881777,1.0,,-0.006365486773442353,0.9991283141589214
data_magnitude_exp_19,0.0,0.0,0.0,0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,0.0,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,,,-0.0,
data_magnitude_exp_inv_19,-0.061530749961835,-0.061482216999985954,-0.061577424313250244,-0.06151848590894726,-0.06153951200319437,-0.003009636452574269,0.4663608869915648,-0.06153951200319437,-0.0016011275695126405,0.6095969240296438,-0.04258566299308773,-0.0011347575123087164,0.6965695869043982,-0.0311260290621775,-0.0008916728543153697,0.7614462558137373,-0.024194772458343748,-0.0007565481456631621,0.8120273276902711,-0.019856727166475557,-0.0006744459955910924,0.8520686872318234,-0.016982707953424037,-0.0006196233638678434,0.8840543807947666,-0.01494853568381308,-0.0005800912703425587,0.9097758203075467,-0.01341481860061846,-0.0005499842639730116,0.9305522262243724,-0.012194967982677602,-0.0,0.9473611498427544,-0.011183335752039825,-0.0,0.96093246352018,-0.010317762241176115,-0.0,0.971818546187988,-0.009560209880582529,-0.0,0.9804457243484049,-0.00888655030111581,-0.0,0.9871509296137734,-0.00828096457887748,-0.0,0.9922071987682272,-0.007732724448015422,-0.0,0.9958411100932475,-0.007234261271167162,-0.0,0.998244589271741,-0.006779974145098004,-0.0,0.9995828861848379,-0.006365486773442353,-0.0,1.0,-0.00598718759111
data_magnitude_pow_19,0.4259955470237744,0.4263297462888529,0.42615535887648287,0.4261285179123784,0.4262339834138448,0.9179699421541749,-0.02923901885631272,0.4262339834138448,0.7167158964296299,-0.016891135007189084,0.49544455640934676,0.571396245214342,-0.013735153816454302,0.5623747523263666,0.48075962021383406,-0.012177619034164089,0.6253923075565975,0.4251490081682701,-0.011132452831789508,0.6832947246997106,0.3886270585192435,-0.010326470932648841,0.7355584098642504,0.3627001095673997,-0.009667063452638746,0.782179149359623,0.0,-0.009111917520283954,0.8233968811330805,0.0,-0.008636369147572511,0.8595030124195492,0.0,-0.008223669903492964,0.8907641059284154,0.0,-0.007861497674623304,0.9174203949523418,0.0,-0.007540429712084523,0.9397123041359463,0.0,-0.007253128295048222,0.9579060030978849,0.0,-0.00699382912455104,0.9723062333539881,0.0,-0.006757982266690311,0.9832553628993088,0.0,-0.006541983760124835,0.9911225769018869,0.0,-0.006342968620323626,0.9962883185563942,,-0.006158649064594999,0.9991283141589214,,-0.00598718759111,1.0
